response_type,shock_variable,shock_type,shock_direction,shock_unit,shock_multiplier,shock_plot_label,spec,with_time_fe,horizon,term,term_label,term_role,household_exposure,baseline_household_type,term_note,estimate,std_error,conf_low,conf_high,n_obs,n_states,identified,note,plot_share_delta,plot_share_delta_pp,plot_estimate,plot_std_error,plot_conf_low,plot_conf_high,plot_effect_label
marginal,mp_shock,Monthly monetary-policy shock from DI surprise,contractionary_rate_surprise,one-unit positive DI/rate surprise; positive mp_shock is contractionary,1.0,Contractionary Rate Surprise,lag2_time_fe,True,42,mp_shock_x_share_PH2M,Shock x lagged PH2M share exposure,household_share_interaction,PH2M,Ricardian,Interaction of mp_shock with lagged PH2M state share; Ricardian share interaction is the omitted baseline.,-0.14874271199552486,0.4059990402195927,-0.9445008308259266,0.6470154068348768,1512,27,True,,0.1,10.0,-0.014874271199552487,0.040599904021959274,-0.09445008308259267,0.06470154068348768,log response for +10 pp household-share exposure
marginal,mp_shock,Monthly monetary-policy shock from DI surprise,expansionary_rate_surprise,one-unit negative DI/rate surprise; source mp_shock values are sign-flipped for this reported IRF,-1.0,Expansionary Rate Surprise,lag2_time_fe,True,42,mp_shock_x_share_PH2M,Shock x lagged PH2M share exposure,household_share_interaction,PH2M,Ricardian,Interaction of mp_shock with lagged PH2M state share; Ricardian share interaction is the omitted baseline.,0.14874271199552486,0.4059990402195927,-0.6470154068348768,0.9445008308259266,1512,27,True,,0.1,10.0,0.014874271199552487,0.040599904021959274,-0.06470154068348768,0.09445008308259267,log response for +10 pp household-share exposure
marginal,mp_shock,Monthly monetary-policy shock from DI surprise,contractionary_rate_surprise,one-unit positive DI/rate surprise; positive mp_shock is contractionary,1.0,Contractionary Rate Surprise,lag2_time_fe,True,42,mp_shock_x_share_WH2M,Shock x lagged WH2M share exposure,household_share_interaction,WH2M,Ricardian,Interaction of mp_shock with lagged WH2M state share; Ricardian share interaction is the omitted baseline.,-0.023144050560683693,0.4951226598329695,-0.9935844638333039,0.9472963627119365,1512,27,True,,0.1,10.0,-0.0023144050560683694,0.04951226598329695,-0.0993584463833304,0.09472963627119366,log response for +10 pp household-share exposure
marginal,mp_shock,Monthly monetary-policy shock from DI surprise,expansionary_rate_surprise,one-unit negative DI/rate surprise; source mp_shock values are sign-flipped for this reported IRF,-1.0,Expansionary Rate Surprise,lag2_time_fe,True,42,mp_shock_x_share_WH2M,Shock x lagged WH2M share exposure,household_share_interaction,WH2M,Ricardian,Interaction of mp_shock with lagged WH2M state share; Ricardian share interaction is the omitted baseline.,0.023144050560683693,0.4951226598329695,-0.9472963627119365,0.9935844638333039,1512,27,True,,0.1,10.0,0.0023144050560683694,0.04951226598329695,-0.09472963627119366,0.0993584463833304,log response for +10 pp household-share exposure
marginal,mp_shock,Monthly monetary-policy shock from DI surprise,contractionary_rate_surprise,one-unit positive DI/rate surprise; positive mp_shock is contractionary,1.0,Contractionary Rate Surprise,lag1,False,43,mp_shock,Ricardian-baseline shock level effect,baseline_level_effect,Ricardian_baseline,Ricardian,"No Ricardian interaction is included; in non-time-FE specs, mp_shock is the omitted Ricardian-share baseline level effect.",-0.1751977425968479,0.13046301018441098,-0.4309052425582934,0.08050975736459759,1512,27,True,,,,,,,,
marginal,mp_shock,Monthly monetary-policy shock from DI surprise,expansionary_rate_surprise,one-unit negative DI/rate surprise; source mp_shock values are sign-flipped for this reported IRF,-1.0,Expansionary Rate Surprise,lag1,False,43,mp_shock,Ricardian-baseline shock level effect,baseline_level_effect,Ricardian_baseline,Ricardian,"No Ricardian interaction is included; in non-time-FE specs, mp_shock is the omitted Ricardian-share baseline level effect.",0.1751977425968479,0.13046301018441098,-0.08050975736459759,0.4309052425582934,1512,27,True,,,,,,,,
marginal,mp_shock,Monthly monetary-policy shock from DI surprise,contractionary_rate_surprise,one-unit positive DI/rate surprise; positive mp_shock is contractionary,1.0,Contractionary Rate Surprise,lag1,False,43,mp_shock_x_share_PH2M,Shock x lagged PH2M share exposure,household_share_interaction,PH2M,Ricardian,Interaction of mp_shock with lagged PH2M state share; Ricardian share interaction is the omitted baseline.,0.38459024745915293,0.6433600329598975,-0.8763954171422461,1.645575912060552,1512,27,True,,0.1,10.0,0.038459024745915296,0.06433600329598975,-0.08763954171422461,0.1645575912060552,log response for +10 pp household-share exposure
marginal,mp_shock,Monthly monetary-policy shock from DI surprise,expansionary_rate_surprise,one-unit negative DI/rate surprise; source mp_shock values are sign-flipped for this reported IRF,-1.0,Expansionary Rate Surprise,lag1,False,43,mp_shock_x_share_PH2M,Shock x lagged PH2M share exposure,household_share_interaction,PH2M,Ricardian,Interaction of mp_shock with lagged PH2M state share; Ricardian share interaction is the omitted baseline.,-0.38459024745915293,0.6433600329598975,-1.645575912060552,0.8763954171422461,1512,27,True,,0.1,10.0,-0.038459024745915296,0.06433600329598975,-0.1645575912060552,0.08763954171422461,log response for +10 pp household-share exposure
marginal,mp_shock,Monthly monetary-policy shock from DI surprise,contractionary_rate_surprise,one-unit positive DI/rate surprise; positive mp_shock is contractionary,1.0,Contractionary Rate Surprise,lag1,False,43,mp_shock_x_share_WH2M,Shock x lagged WH2M share exposure,household_share_interaction,WH2M,Ricardian,Interaction of mp_shock with lagged WH2M state share; Ricardian share interaction is the omitted baseline.,0.1934075606816953,0.47470041646529754,-0.7370052555902878,1.1238203769536783,1512,27,True,,0.1,10.0,0.01934075606816953,0.04747004164652976,-0.07370052555902878,0.11238203769536784,log response for +10 pp household-share exposure
marginal,mp_shock,Monthly monetary-policy shock from DI surprise,expansionary_rate_surprise,one-unit negative DI/rate surprise; source mp_shock values are sign-flipped for this reported IRF,-1.0,Expansionary Rate Surprise,lag1,False,43,mp_shock_x_share_WH2M,Shock x lagged WH2M share exposure,household_share_interaction,WH2M,Ricardian,Interaction of mp_shock with lagged WH2M state share; Ricardian share interaction is the omitted baseline.,-0.1934075606816953,0.47470041646529754,-1.1238203769536783,0.7370052555902878,1512,27,True,,0.1,10.0,-0.01934075606816953,0.04747004164652976,-0.11238203769536784,0.07370052555902878,log response for +10 pp household-share exposure
marginal,mp_shock,Monthly monetary-policy shock from DI surprise,contractionary_rate_surprise,one-unit positive DI/rate surprise; positive mp_shock is contractionary,1.0,Contractionary Rate Surprise,lag1,False,43,aggregate_response_at_mean_composition,Aggregate response at mean household composition,aggregate_total_irf,sample_mean_composition,Ricardian,Linear combination of mp_shock plus PH2M/WH2M shock-share interactions evaluated at the horizon-specific sample mean lagged household shares. This aggregate level effect is not identified in month-FE specifications.,-0.038751648735866534,0.014266573027020673,-0.06671413186882705,-0.010789165602906013,1512,27,True,"Aggregate total IRF evaluated at sample mean lagged shares: PH2M=0.2224, WH2M=0.2631.",,,,,,,
marginal,mp_shock,Monthly monetary-policy shock from DI surprise,expansionary_rate_surprise,one-unit negative DI/rate surprise; source mp_shock values are sign-flipped for this reported IRF,-1.0,Expansionary Rate Surprise,lag1,False,43,aggregate_response_at_mean_composition,Aggregate response at mean household composition,aggregate_total_irf,sample_mean_composition,Ricardian,Linear combination of mp_shock plus PH2M/WH2M shock-share interactions evaluated at the horizon-specific sample mean lagged household shares. This aggregate level effect is not identified in month-FE specifications.,0.038751648735866534,0.014266573027020673,0.010789165602906013,0.06671413186882705,1512,27,True,"Aggregate total IRF evaluated at sample mean lagged shares: PH2M=0.2224, WH2M=0.2631.",,,,,,,
marginal,mp_shock,Monthly monetary-policy shock from DI surprise,contractionary_rate_surprise,one-unit positive DI/rate surprise; positive mp_shock is contractionary,1.0,Contractionary Rate Surprise,lag2,False,43,mp_shock,Ricardian-baseline shock level effect,baseline_level_effect,Ricardian_baseline,Ricardian,"No Ricardian interaction is included; in non-time-FE specs, mp_shock is the omitted Ricardian-share baseline level effect.",-0.19542225914510297,0.13152421380903564,-0.45320971821081285,0.062365199920606906,1485,27,True,,,,,,,,
marginal,mp_shock,Monthly monetary-policy shock from DI surprise,expansionary_rate_surprise,one-unit negative DI/rate surprise; source mp_shock values are sign-flipped for this reported IRF,-1.0,Expansionary Rate Surprise,lag2,False,43,mp_shock,Ricardian-baseline shock level effect,baseline_level_effect,Ricardian_baseline,Ricardian,"No Ricardian interaction is included; in non-time-FE specs, mp_shock is the omitted Ricardian-share baseline level effect.",0.19542225914510297,0.13152421380903564,-0.062365199920606906,0.45320971821081285,1485,27,True,,,,,,,,
marginal,mp_shock,Monthly monetary-policy shock from DI surprise,contractionary_rate_surprise,one-unit positive DI/rate surprise; positive mp_shock is contractionary,1.0,Contractionary Rate Surprise,lag2,False,43,mp_shock_x_share_PH2M,Shock x lagged PH2M share exposure,household_share_interaction,PH2M,Ricardian,Interaction of mp_shock with lagged PH2M state share; Ricardian share interaction is the omitted baseline.,0.3960568052744482,0.6479005320629306,-0.8738282375688957,1.6659418481177921,1485,27,True,,0.1,10.0,0.03960568052744482,0.06479005320629307,-0.08738282375688958,0.16659418481177923,log response for +10 pp household-share exposure
marginal,mp_shock,Monthly monetary-policy shock from DI surprise,expansionary_rate_surprise,one-unit negative DI/rate surprise; source mp_shock values are sign-flipped for this reported IRF,-1.0,Expansionary Rate Surprise,lag2,False,43,mp_shock_x_share_PH2M,Shock x lagged PH2M share exposure,household_share_interaction,PH2M,Ricardian,Interaction of mp_shock with lagged PH2M state share; Ricardian share interaction is the omitted baseline.,-0.3960568052744482,0.6479005320629306,-1.6659418481177921,0.8738282375688957,1485,27,True,,0.1,10.0,-0.03960568052744482,0.06479005320629307,-0.16659418481177923,0.08738282375688958,log response for +10 pp household-share exposure
marginal,mp_shock,Monthly monetary-policy shock from DI surprise,contractionary_rate_surprise,one-unit positive DI/rate surprise; positive mp_shock is contractionary,1.0,Contractionary Rate Surprise,lag2,False,43,mp_shock_x_share_WH2M,Shock x lagged WH2M share exposure,household_share_interaction,WH2M,Ricardian,Interaction of mp_shock with lagged WH2M state share; Ricardian share interaction is the omitted baseline.,0.25064075700050115,0.4747775958279115,-0.6799233308222054,1.1812048448232075,1485,27,True,,0.1,10.0,0.025064075700050117,0.04747775958279116,-0.06799233308222054,0.11812048448232076,log response for +10 pp household-share exposure
marginal,mp_shock,Monthly monetary-policy shock from DI surprise,expansionary_rate_surprise,one-unit negative DI/rate surprise; source mp_shock values are sign-flipped for this reported IRF,-1.0,Expansionary Rate Surprise,lag2,False,43,mp_shock_x_share_WH2M,Shock x lagged WH2M share exposure,household_share_interaction,WH2M,Ricardian,Interaction of mp_shock with lagged WH2M state share; Ricardian share interaction is the omitted baseline.,-0.25064075700050115,0.4747775958279115,-1.1812048448232075,0.6799233308222054,1485,27,True,,0.1,10.0,-0.025064075700050117,0.04747775958279116,-0.11812048448232076,0.06799233308222054,log response for +10 pp household-share exposure
marginal,mp_shock,Monthly monetary-policy shock from DI surprise,contractionary_rate_surprise,one-unit positive DI/rate surprise; positive mp_shock is contractionary,1.0,Contractionary Rate Surprise,lag2,False,43,aggregate_response_at_mean_composition,Aggregate response at mean household composition,aggregate_total_irf,sample_mean_composition,Ricardian,Linear combination of mp_shock plus PH2M/WH2M shock-share interactions evaluated at the horizon-specific sample mean lagged household shares. This aggregate level effect is not identified in month-FE specifications.,-0.04140600491251803,0.014617140526079497,-0.07005560034363384,-0.012756409481402217,1485,27,True,"Aggregate total IRF evaluated at sample mean lagged shares: PH2M=0.2225, WH2M=0.2630.",,,,,,,
marginal,mp_shock,Monthly monetary-policy shock from DI surprise,expansionary_rate_surprise,one-unit negative DI/rate surprise; source mp_shock values are sign-flipped for this reported IRF,-1.0,Expansionary Rate Surprise,lag2,False,43,aggregate_response_at_mean_composition,Aggregate response at mean household composition,aggregate_total_irf,sample_mean_composition,Ricardian,Linear combination of mp_shock plus PH2M/WH2M shock-share interactions evaluated at the horizon-specific sample mean lagged household shares. This aggregate level effect is not identified in month-FE specifications.,0.04140600491251803,0.014617140526079497,0.012756409481402217,0.07005560034363384,1485,27,True,"Aggregate total IRF evaluated at sample mean lagged shares: PH2M=0.2225, WH2M=0.2630.",,,,,,,
marginal,mp_shock,Monthly monetary-policy shock from DI surprise,contractionary_rate_surprise,one-unit positive DI/rate surprise; positive mp_shock is contractionary,1.0,Contractionary Rate Surprise,lag1_time_fe,True,43,mp_shock_x_share_PH2M,Shock x lagged PH2M share exposure,household_share_interaction,PH2M,Ricardian,Interaction of mp_shock with lagged PH2M state share; Ricardian share interaction is the omitted baseline.,0.43463318027580505,0.663026102427658,-0.8648979804824046,1.7341643410340146,1512,27,True,,0.1,10.0,0.04346331802758051,0.0663026102427658,-0.08648979804824047,0.17341643410340146,log response for +10 pp household-share exposure
marginal,mp_shock,Monthly monetary-policy shock from DI surprise,expansionary_rate_surprise,one-unit negative DI/rate surprise; source mp_shock values are sign-flipped for this reported IRF,-1.0,Expansionary Rate Surprise,lag1_time_fe,True,43,mp_shock_x_share_PH2M,Shock x lagged PH2M share exposure,household_share_interaction,PH2M,Ricardian,Interaction of mp_shock with lagged PH2M state share; Ricardian share interaction is the omitted baseline.,-0.43463318027580505,0.663026102427658,-1.7341643410340146,0.8648979804824046,1512,27,True,,0.1,10.0,-0.04346331802758051,0.0663026102427658,-0.17341643410340146,0.08648979804824047,log response for +10 pp household-share exposure
marginal,mp_shock,Monthly monetary-policy shock from DI surprise,contractionary_rate_surprise,one-unit positive DI/rate surprise; positive mp_shock is contractionary,1.0,Contractionary Rate Surprise,lag1_time_fe,True,43,mp_shock_x_share_WH2M,Shock x lagged WH2M share exposure,household_share_interaction,WH2M,Ricardian,Interaction of mp_shock with lagged WH2M state share; Ricardian share interaction is the omitted baseline.,0.4104992084906011,0.48681905049237323,-0.5436661304744503,1.3646645474556527,1512,27,True,,0.1,10.0,0.04104992084906012,0.04868190504923733,-0.054366613047445035,0.13646645474556526,log response for +10 pp household-share exposure
marginal,mp_shock,Monthly monetary-policy shock from DI surprise,expansionary_rate_surprise,one-unit negative DI/rate surprise; source mp_shock values are sign-flipped for this reported IRF,-1.0,Expansionary Rate Surprise,lag1_time_fe,True,43,mp_shock_x_share_WH2M,Shock x lagged WH2M share exposure,household_share_interaction,WH2M,Ricardian,Interaction of mp_shock with lagged WH2M state share; Ricardian share interaction is the omitted baseline.,-0.4104992084906011,0.48681905049237323,-1.3646645474556527,0.5436661304744503,1512,27,True,,0.1,10.0,-0.04104992084906012,0.04868190504923733,-0.13646645474556526,0.054366613047445035,log response for +10 pp household-share exposure
marginal,mp_shock,Monthly monetary-policy shock from DI surprise,contractionary_rate_surprise,one-unit positive DI/rate surprise; positive mp_shock is contractionary,1.0,Contractionary Rate Surprise,lag2_time_fe,True,43,mp_shock_x_share_PH2M,Shock x lagged PH2M share exposure,household_share_interaction,PH2M,Ricardian,Interaction of mp_shock with lagged PH2M state share; Ricardian share interaction is the omitted baseline.,0.4306267018788644,0.6673357756956094,-0.87735141848453,1.7386048222422588,1485,27,True,,0.1,10.0,0.04306267018788645,0.06673357756956094,-0.087735141848453,0.1738604822242259,log response for +10 pp household-share exposure
marginal,mp_shock,Monthly monetary-policy shock from DI surprise,expansionary_rate_surprise,one-unit negative DI/rate surprise; source mp_shock values are sign-flipped for this reported IRF,-1.0,Expansionary Rate Surprise,lag2_time_fe,True,43,mp_shock_x_share_PH2M,Shock x lagged PH2M share exposure,household_share_interaction,PH2M,Ricardian,Interaction of mp_shock with lagged PH2M state share; Ricardian share interaction is the omitted baseline.,-0.4306267018788644,0.6673357756956094,-1.7386048222422588,0.87735141848453,1485,27,True,,0.1,10.0,-0.04306267018788645,0.06673357756956094,-0.1738604822242259,0.087735141848453,log response for +10 pp household-share exposure
marginal,mp_shock,Monthly monetary-policy shock from DI surprise,contractionary_rate_surprise,one-unit positive DI/rate surprise; positive mp_shock is contractionary,1.0,Contractionary Rate Surprise,lag2_time_fe,True,43,mp_shock_x_share_WH2M,Shock x lagged WH2M share exposure,household_share_interaction,WH2M,Ricardian,Interaction of mp_shock with lagged WH2M state share; Ricardian share interaction is the omitted baseline.,0.4589179555822838,0.48219688548110984,-0.4861879399606915,1.4040238511252592,1485,27,True,,0.1,10.0,0.045891795558228386,0.048219688548110984,-0.04861879399606915,0.14040238511252592,log response for +10 pp household-share exposure
marginal,mp_shock,Monthly monetary-policy shock from DI surprise,expansionary_rate_surprise,one-unit negative DI/rate surprise; source mp_shock values are sign-flipped for this reported IRF,-1.0,Expansionary Rate Surprise,lag2_time_fe,True,43,mp_shock_x_share_WH2M,Shock x lagged WH2M share exposure,household_share_interaction,WH2M,Ricardian,Interaction of mp_shock with lagged WH2M state share; Ricardian share interaction is the omitted baseline.,-0.4589179555822838,0.48219688548110984,-1.4040238511252592,0.4861879399606915,1485,27,True,,0.1,10.0,-0.045891795558228386,0.048219688548110984,-0.14040238511252592,0.04861879399606915,log response for +10 pp household-share exposure
marginal,mp_shock,Monthly monetary-policy shock from DI surprise,contractionary_rate_surprise,one-unit positive DI/rate surprise; positive mp_shock is contractionary,1.0,Contractionary Rate Surprise,lag1,False,44,mp_shock,Ricardian-baseline shock level effect,baseline_level_effect,Ricardian_baseline,Ricardian,"No Ricardian interaction is included; in non-time-FE specs, mp_shock is the omitted Ricardian-share baseline level effect.",0.1026699882334189,0.22971290664453287,-0.3475673087898655,0.5529072852567033,1485,27,True,,,,,,,,
marginal,mp_shock,Monthly monetary-policy shock from DI surprise,expansionary_rate_surprise,one-unit negative DI/rate surprise; source mp_shock values are sign-flipped for this reported IRF,-1.0,Expansionary Rate Surprise,lag1,False,44,mp_shock,Ricardian-baseline shock level effect,baseline_level_effect,Ricardian_baseline,Ricardian,"No Ricardian interaction is included; in non-time-FE specs, mp_shock is the omitted Ricardian-share baseline level effect.",-0.1026699882334189,0.22971290664453287,-0.5529072852567033,0.3475673087898655,1485,27,True,,,,,,,,
marginal,mp_shock,Monthly monetary-policy shock from DI surprise,contractionary_rate_surprise,one-unit positive DI/rate surprise; positive mp_shock is contractionary,1.0,Contractionary Rate Surprise,lag1,False,44,mp_shock_x_share_PH2M,Shock x lagged PH2M share exposure,household_share_interaction,PH2M,Ricardian,Interaction of mp_shock with lagged PH2M state share; Ricardian share interaction is the omitted baseline.,-0.30166105202382626,0.6207732603252812,-1.5183766422613776,0.915054538213725,1485,27,True,,0.1,10.0,-0.030166105202382627,0.06207732603252813,-0.15183766422613776,0.0915054538213725,log response for +10 pp household-share exposure
marginal,mp_shock,Monthly monetary-policy shock from DI surprise,expansionary_rate_surprise,one-unit negative DI/rate surprise; source mp_shock values are sign-flipped for this reported IRF,-1.0,Expansionary Rate Surprise,lag1,False,44,mp_shock_x_share_PH2M,Shock x lagged PH2M share exposure,household_share_interaction,PH2M,Ricardian,Interaction of mp_shock with lagged PH2M state share; Ricardian share interaction is the omitted baseline.,0.30166105202382626,0.6207732603252812,-0.915054538213725,1.5183766422613776,1485,27,True,,0.1,10.0,0.030166105202382627,0.06207732603252813,-0.0915054538213725,0.15183766422613776,log response for +10 pp household-share exposure
marginal,mp_shock,Monthly monetary-policy shock from DI surprise,contractionary_rate_surprise,one-unit positive DI/rate surprise; positive mp_shock is contractionary,1.0,Contractionary Rate Surprise,lag1,False,44,mp_shock_x_share_WH2M,Shock x lagged WH2M share exposure,household_share_interaction,WH2M,Ricardian,Interaction of mp_shock with lagged WH2M state share; Ricardian share interaction is the omitted baseline.,-0.1709877705612799,0.713571379614442,-1.5695876746055861,1.2276121334830263,1485,27,True,,0.1,10.0,-0.01709877705612799,0.0713571379614442,-0.15695876746055862,0.12276121334830264,log response for +10 pp household-share exposure
marginal,mp_shock,Monthly monetary-policy shock from DI surprise,expansionary_rate_surprise,one-unit negative DI/rate surprise; source mp_shock values are sign-flipped for this reported IRF,-1.0,Expansionary Rate Surprise,lag1,False,44,mp_shock_x_share_WH2M,Shock x lagged WH2M share exposure,household_share_interaction,WH2M,Ricardian,Interaction of mp_shock with lagged WH2M state share; Ricardian share interaction is the omitted baseline.,0.1709877705612799,0.713571379614442,-1.2276121334830263,1.5695876746055861,1485,27,True,,0.1,10.0,0.01709877705612799,0.0713571379614442,-0.12276121334830264,0.15695876746055862,log response for +10 pp household-share exposure
marginal,mp_shock,Monthly monetary-policy shock from DI surprise,contractionary_rate_surprise,one-unit positive DI/rate surprise; positive mp_shock is contractionary,1.0,Contractionary Rate Surprise,lag1,False,44,aggregate_response_at_mean_composition,Aggregate response at mean household composition,aggregate_total_irf,sample_mean_composition,Ricardian,Linear combination of mp_shock plus PH2M/WH2M shock-share interactions evaluated at the horizon-specific sample mean lagged household shares. This aggregate level effect is not identified in month-FE specifications.,-0.009509122233697542,0.01257534024073156,-0.034156789105531396,0.015138544638136315,1485,27,True,"Aggregate total IRF evaluated at sample mean lagged shares: PH2M=0.2226, WH2M=0.2634.",,,,,,,
marginal,mp_shock,Monthly monetary-policy shock from DI surprise,expansionary_rate_surprise,one-unit negative DI/rate surprise; source mp_shock values are sign-flipped for this reported IRF,-1.0,Expansionary Rate Surprise,lag1,False,44,aggregate_response_at_mean_composition,Aggregate response at mean household composition,aggregate_total_irf,sample_mean_composition,Ricardian,Linear combination of mp_shock plus PH2M/WH2M shock-share interactions evaluated at the horizon-specific sample mean lagged household shares. This aggregate level effect is not identified in month-FE specifications.,0.009509122233697542,0.01257534024073156,-0.015138544638136315,0.034156789105531396,1485,27,True,"Aggregate total IRF evaluated at sample mean lagged shares: PH2M=0.2226, WH2M=0.2634.",,,,,,,
marginal,mp_shock,Monthly monetary-policy shock from DI surprise,contractionary_rate_surprise,one-unit positive DI/rate surprise; positive mp_shock is contractionary,1.0,Contractionary Rate Surprise,lag2,False,44,mp_shock,Ricardian-baseline shock level effect,baseline_level_effect,Ricardian_baseline,Ricardian,"No Ricardian interaction is included; in non-time-FE specs, mp_shock is the omitted Ricardian-share baseline level effect.",0.07194898960881588,0.21380752578788823,-0.347113760935445,0.4910117401530768,1458,27,True,,,,,,,,
marginal,mp_shock,Monthly monetary-policy shock from DI surprise,expansionary_rate_surprise,one-unit negative DI/rate surprise; source mp_shock values are sign-flipped for this reported IRF,-1.0,Expansionary Rate Surprise,lag2,False,44,mp_shock,Ricardian-baseline shock level effect,baseline_level_effect,Ricardian_baseline,Ricardian,"No Ricardian interaction is included; in non-time-FE specs, mp_shock is the omitted Ricardian-share baseline level effect.",-0.07194898960881588,0.21380752578788823,-0.4910117401530768,0.347113760935445,1458,27,True,,,,,,,,
marginal,mp_shock,Monthly monetary-policy shock from DI surprise,contractionary_rate_surprise,one-unit positive DI/rate surprise; positive mp_shock is contractionary,1.0,Contractionary Rate Surprise,lag2,False,44,mp_shock_x_share_PH2M,Shock x lagged PH2M share exposure,household_share_interaction,PH2M,Ricardian,Interaction of mp_shock with lagged PH2M state share; Ricardian share interaction is the omitted baseline.,-0.29281669930056486,0.5878627667639286,-1.4450277221578647,0.8593943235567351,1458,27,True,,0.1,10.0,-0.029281669930056486,0.05878627667639286,-0.14450277221578647,0.08593943235567351,log response for +10 pp household-share exposure
marginal,mp_shock,Monthly monetary-policy shock from DI surprise,expansionary_rate_surprise,one-unit negative DI/rate surprise; source mp_shock values are sign-flipped for this reported IRF,-1.0,Expansionary Rate Surprise,lag2,False,44,mp_shock_x_share_PH2M,Shock x lagged PH2M share exposure,household_share_interaction,PH2M,Ricardian,Interaction of mp_shock with lagged PH2M state share; Ricardian share interaction is the omitted baseline.,0.29281669930056486,0.5878627667639286,-0.8593943235567351,1.4450277221578647,1458,27,True,,0.1,10.0,0.029281669930056486,0.05878627667639286,-0.08593943235567351,0.14450277221578647,log response for +10 pp household-share exposure
marginal,mp_shock,Monthly monetary-policy shock from DI surprise,contractionary_rate_surprise,one-unit positive DI/rate surprise; positive mp_shock is contractionary,1.0,Contractionary Rate Surprise,lag2,False,44,mp_shock_x_share_WH2M,Shock x lagged WH2M share exposure,household_share_interaction,WH2M,Ricardian,Interaction of mp_shock with lagged WH2M state share; Ricardian share interaction is the omitted baseline.,-0.08701801788996569,0.6840609743321203,-1.4277775275809215,1.25374149180099,1458,27,True,,0.1,10.0,-0.00870180178899657,0.06840609743321203,-0.14277775275809215,0.125374149180099,log response for +10 pp household-share exposure
marginal,mp_shock,Monthly monetary-policy shock from DI surprise,expansionary_rate_surprise,one-unit negative DI/rate surprise; source mp_shock values are sign-flipped for this reported IRF,-1.0,Expansionary Rate Surprise,lag2,False,44,mp_shock_x_share_WH2M,Shock x lagged WH2M share exposure,household_share_interaction,WH2M,Ricardian,Interaction of mp_shock with lagged WH2M state share; Ricardian share interaction is the omitted baseline.,0.08701801788996569,0.6840609743321203,-1.25374149180099,1.4277775275809215,1458,27,True,,0.1,10.0,0.00870180178899657,0.06840609743321203,-0.125374149180099,0.14277775275809215,log response for +10 pp household-share exposure
marginal,mp_shock,Monthly monetary-policy shock from DI surprise,contractionary_rate_surprise,one-unit positive DI/rate surprise; positive mp_shock is contractionary,1.0,Contractionary Rate Surprise,lag2,False,44,aggregate_response_at_mean_composition,Aggregate response at mean household composition,aggregate_total_irf,sample_mean_composition,Ricardian,Linear combination of mp_shock plus PH2M/WH2M shock-share interactions evaluated at the horizon-specific sample mean lagged household shares. This aggregate level effect is not identified in month-FE specifications.,-0.01613390140201337,0.012200281683473424,-0.04004645350162128,0.007778650697594543,1458,27,True,"Aggregate total IRF evaluated at sample mean lagged shares: PH2M=0.2226, WH2M=0.2632.",,,,,,,
marginal,mp_shock,Monthly monetary-policy shock from DI surprise,expansionary_rate_surprise,one-unit negative DI/rate surprise; source mp_shock values are sign-flipped for this reported IRF,-1.0,Expansionary Rate Surprise,lag2,False,44,aggregate_response_at_mean_composition,Aggregate response at mean household composition,aggregate_total_irf,sample_mean_composition,Ricardian,Linear combination of mp_shock plus PH2M/WH2M shock-share interactions evaluated at the horizon-specific sample mean lagged household shares. This aggregate level effect is not identified in month-FE specifications.,0.01613390140201337,0.012200281683473424,-0.007778650697594543,0.04004645350162128,1458,27,True,"Aggregate total IRF evaluated at sample mean lagged shares: PH2M=0.2226, WH2M=0.2632.",,,,,,,
marginal,mp_shock,Monthly monetary-policy shock from DI surprise,contractionary_rate_surprise,one-unit positive DI/rate surprise; positive mp_shock is contractionary,1.0,Contractionary Rate Surprise,lag1_time_fe,True,44,mp_shock_x_share_PH2M,Shock x lagged PH2M share exposure,household_share_interaction,PH2M,Ricardian,Interaction of mp_shock with lagged PH2M state share; Ricardian share interaction is the omitted baseline.,-0.26774536520492115,0.5997788769899826,-1.443311964105287,0.9078212336954448,1485,27,True,,0.1,10.0,-0.026774536520492116,0.059977887698998256,-0.1443311964105287,0.09078212336954448,log response for +10 pp household-share exposure
marginal,mp_shock,Monthly monetary-policy shock from DI surprise,expansionary_rate_surprise,one-unit negative DI/rate surprise; source mp_shock values are sign-flipped for this reported IRF,-1.0,Expansionary Rate Surprise,lag1_time_fe,True,44,mp_shock_x_share_PH2M,Shock x lagged PH2M share exposure,household_share_interaction,PH2M,Ricardian,Interaction of mp_shock with lagged PH2M state share; Ricardian share interaction is the omitted baseline.,0.26774536520492115,0.5997788769899826,-0.9078212336954448,1.443311964105287,1485,27,True,,0.1,10.0,0.026774536520492116,0.059977887698998256,-0.09078212336954448,0.1443311964105287,log response for +10 pp household-share exposure
marginal,mp_shock,Monthly monetary-policy shock from DI surprise,contractionary_rate_surprise,one-unit positive DI/rate surprise; positive mp_shock is contractionary,1.0,Contractionary Rate Surprise,lag1_time_fe,True,44,mp_shock_x_share_WH2M,Shock x lagged WH2M share exposure,household_share_interaction,WH2M,Ricardian,Interaction of mp_shock with lagged WH2M state share; Ricardian share interaction is the omitted baseline.,-0.5327745301088898,0.7222893162695788,-1.9484615899972642,0.8829125297794846,1485,27,True,,0.1,10.0,-0.05327745301088898,0.07222893162695788,-0.19484615899972643,0.08829125297794847,log response for +10 pp household-share exposure
